20250915 061000;24381;24383.75;24380.75;24382.25;124
20250915 061100;24382;24383;24380.5;24381.75;119
20250915 061200;24382;24384.25;24380;24383;126
20250915 061300;24383;24383.5;24381;24381.5;43
20250915 061400;24380.75;24380.75;24377.25;24377.25;72
20250915 061500;24377.5;24379.5;24377.5;24379.5;33
20250915 061600;24379;24380;24377.5;24380;76
20250915 061700;24380;24380;24378;24380;146
20250915 061800;24380.25;24381.75;24379;24379;71
20250915 061900;24379.5;24381;24379;24380;25
20250915 062000;24380.25;24382.25;24380;24382;74
20250915 062100;24381;24381;24378.5;24379;177
20250915 062200;24379;24379;24375.75;24377.25;57
20250915 062300;24377.25;24377.5;24374.75;24375.75;68
20250915 062400;24375.5;24377.25;24374.5;24375;90
20250915 062500;24375;24375.5;24374;24374.75;40
20250915 062600;24375;24375;24372.75;24373.75;41
20250915 062700;24373.25;24373.25;24371;24372;110
20250915 062800;24372;24374.75;24371.5;24374.5;128
20250915 062900;24374.5;24375.75;24373.25;24373.5;121
20250915 063000;24372.25;24373.75;24372;24373.5;38
20250915 063100;24373;24380.25;24371.75;24378.5;234
20250915 063200;24379;24380.25;24376.75;24379.5;147
20250915 063300;24379.75;24383.75;24379.5;24382.25;160
20250915 063400;24382.75;24382.75;24379.75;24380.25;82
20250915 063500;24380.25;24381.25;24379;24379.75;97
20250915 063600;24378.75;24380.25;24378.5;24379;72
20250915 063700;24378.5;24380.75;24378.25;24380.25;89
20250915 063800;24380.25;24380.75;24379;24380.75;48
20250915 063900;24380.5;24383.5;24380.5;24382.5;147
